body_length,observation_count,cap_degree,drift_schedule,schedule_beta,unique_permutations,sampled_permutations,seed_count,exhaustive_enumeration_used,exact_rational_arithmetic_used,executions,mean_output,std_dev,range,coefficient_of_variation,min_output,max_output,exact_min_output,exact_max_output,exact_range
5,9,6,constant,0,2002,299,5,False,True,299,503138756399.0769,63084412886.13665,333719897995.2,0.125381740293,284882839752.0,618602737747.2,284882839752,3093013688736/5,1668599489976/5
5,9,7,constant,0,2002,299,5,False,True,299,60376650767889.234,7570129546336.398,40046387759424.0,0.125381740293,34185940770240.0,74232328529664.0,34185940770240,74232328529664,40046387759424
5,9,8,constant,0,2002,299,5,False,True,299,7975755566438167.0,1000014113071038.2,5290127823019910.0,0.125381740293,4515962775748704.0,9806090598768614.0,4515962775748704,49030452993843072/5,26450639115099552/5
5,10,1,constant,0,3003,311,5,False,True,311,130.980707395498,15.663382842752,87.0,0.119585419519,76.0,163.0,76,163,87
5,10,2,constant,0,3003,311,5,False,True,311,8841.19774919614,1057.27834188577,5872.5,0.119585419519,5130.0,11002.5,5130,22005/2,11745/2
5,10,3,constant,0,3003,311,5,False,True,311,703759.3408360129,84159.35601410732,467451.0,0.119585419519,408348.0,875799.0,408348,875799,467451
5,10,4,constant,0,3003,311,5,False,True,311,64675483.42282958,7734244.817696463,42958746.9,0.119585419519,37527181.2,80485928.1,187635906/5,804859281/10,429587469/10
5,10,5,constant,0,3003,311,5,False,True,311,6752120469.343409,807455158.9675107,4484893176.36,0.119585419519,3917837717.28,8402730893.64,97945942932/25,210068272341/25,112122329409/25
5,10,6,constant,0,3003,311,5,False,True,311,790673306960.1132,94552999115.09549,525180990951.756,0.119585419519,458778796693.488,983959787645.244,57347349586686/125,245989946911311/250,131295247737939/250
5,10,7,constant,0,3003,311,5,False,True,311,102787529904814.7,12291889884962.416,68273528823728.28,0.119585419519,59641243570153.44,127914772393881.72,1491031089253836/25,3197869309847043/25,1706838220593207/25
5,10,8,constant,0,3003,311,5,False,True,311,1.4708895529378984e+16,1758969442538121.5,9769941974675516.0,0.119585419519,8534661954888957.0,1.8304603929564476e+16,1066832744361119658/125,4576150982391118533/250,2442485493668879217/250
8,0,1,constant,0,1,1,0,True,True,1,122.0,0.0,0.0,0.0,122.0,122.0,122,122,0
8,0,2,constant,0,1,1,0,True,True,1,2976.8,0.0,0.0,0.0,2976.8,2976.8,14884/5,14884/5,0
8,0,3,constant,0,1,1,0,True,True,1,80671.28,0.0,0.0,0.0,80671.28,80671.28,2016782/25,2016782/25,0
8,0,4,constant,0,1,1,0,True,True,1,2420138.4,0.0,0.0,0.0,2420138.4,2420138.4,12100692/5,12100692/5,0
8,0,5,constant,0,1,1,0,True,True,1,80106581.04,0.0,0.0,0.0,80106581.04,80106581.04,2002664526/25,2002664526/25,0
8,0,6,constant,0,1,1,0,True,True,1,2915879549.856,0.0,0.0,0.0,2915879549.856,2915879549.856,364484943732/125,364484943732/125,0
8,0,7,constant,0,1,1,0,True,True,1,116343594039.2544,0.0,0.0,0.0,116343594039.2544,116343594039.2544,72714746274534/625,72714746274534/625,0
8,0,8,constant,0,1,1,0,True,True,1,5072580700111.492,0.0,0.0,0.0,5072580700111.492,5072580700111.492,15851814687848412/3125,15851814687848412/3125,0
8,1,1,constant,0,9,9,0,True,True,9,140.666666666667,10.074720839805,28.0,0.071621238198,122.0,150.0,122,150,28
8,1,2,constant,0,9,9,0,True,True,9,4557.6,326.42095520968,907.2,0.071621238198,3952.8,4860.0,19764/5,4860,4536/5
8,1,3,constant,0,9,9,0,True,True,9,164529.36,11783.796483069455,32749.92,0.071621238198,142696.08,175446.0,3567402/25,175446,818748/25
8,1,4,constant,0,9,9,0,True,True,9,6581174.4,471351.85932277807,1309996.8,0.071621238198,5707843.2,7017840.0,28539216/5,7017840,6549984/5
8,1,5,constant,0,9,9,0,True,True,9,290229791.04,20786616.996134516,57770858.88,0.071621238198,251715885.12,309486744.0,6292897128/25,309486744,1444271472/25
8,1,6,constant,0,9,9,0,True,True,9,14047121886.336,1006072262.6129104,2796109569.792,0.071621238198,12183048839.808,14979158409.6,1522881104976/125,74895792048/5,349513696224/125
8,1,7,constant,0,9,9,0,True,True,9,743092747787.1744,53221222692.22297,147914196241.9968,0.071621238198,644483283625.8431,792397479867.84,402802052266152/625,19809936996696/25,92446372651248/625
8,1,8,constant,0,9,9,0,True,True,9,42802142272541.24,3065542427072.0435,8519857703539.016,0.071621238198,37122237136848.57,45642094840387.586,116006991052651776/3125,5705261855048448/125,26624555323559424/3125
8,2,1,constant,0,45,45,0,True,True,45,159.333333333333,14.247806848775,56.0,0.089421381896,122.0,178.0,122,178,56
8,2,2,constant,0,45,45,0,True,True,45,6437.066666666667,575.61139669051,2262.4,0.089421381896,4928.8,7191.2,24644/5,35956/5,11312/5
8,2,3,constant,0,45,45,0,True,True,45,290311.70666666667,25960.073990742014,102034.24,0.089421381896,222288.88,324323.12,5557222/25,8108078/25,2550856/25
8,2,4,constant,0,45,45,0,True,True,45,14515585.333333334,1298003.6995371007,5101712.0,0.089421381896,11114444.0,16216156.0,11114444,16216156,5101712
8,2,5,constant,0,45,45,0,True,True,45,799808751.8666667,71520003.84449425,281104331.2,0.089421381896,612405864.4,893510195.6,3062029322/5,4467550978/5,1405521656/5
8,2,6,constant,0,45,45,0,True,True,45,48308448612.746666,4319808232.207453,16978701604.48,0.089421381896,36989314209.76,53968015814.24,924732855244/25,1349200395356/25,424467540112/25
8,2,7,constant,0,45,45,0,True,True,45,3183526763580.0054,284675362502.4711,1118896435735.232,0.089421381896,2437595806423.184,3556492242158.416,304699475802898/125,444561530269802/125,139862054466904/125
8,2,8,constant,0,45,45,0,True,True,45,227940516272328.38,20382755955176.934,80112984798642.61,0.089421381896,174531859739899.97,254644844538542.6,109082412337437484/625,159153027836589116/625,50070615499151632/625
8,3,1,constant,0,165,165,0,True,True,165,178.0,18.077070775014,84.0,0.101556577388,122.0,206.0,122,206,84
8,3,2,constant,0,165,165,0,True,True,165,8615.2,874.930225510695,4065.6,0.101556577388,5904.8,9970.4,29524/5,49852/5,20328/5
8,3,3,constant,0,165,165,0,True,True,165,466082.32,47333.72520012858,219948.96,0.101556577388,319449.68,539398.64,7986242/25,13484966/25,5498724/25
8,3,4,constant,0,165,165,0,True,True,165,27964939.2,2840023.512007715,13196937.6,0.101556577388,19166980.8,32363918.4,95834904/5,161819592/5,65984688/5
8,3,5,constant,0,165,165,0,True,True,165,1848482481.12,187725554.14370996,872317575.36,0.101556577388,1266937430.88,2139255006.24,31673435772/25,53481375156/25,21807939384/25
8,3,6,constant,0,165,165,0,True,True,165,133830131633.088,13591330120.004602,63155792456.064,0.101556577388,91726269995.712,154882062451.776,11465783749464/125,19360257806472/125,7894474057008/125
8,3,7,constant,0,165,165,0,True,True,165,10559197385850.643,1072355946468.363,4982992024783.449,0.101556577388,7237202702661.677,12220194727445.127,4523251689163548/625,7637621704653204/625,3114370015489656/625
8,3,8,constant,0,165,165,0,True,True,165,903867296228815.0,91793669017691.88,426544117321463.3,0.101556577388,619504551347839.5,1046048668669302.9,1935951722961998544/3125,3268902089591571312/3125,1332950366629572768/3125
8,4,1,constant,0,495,495,0,True,True,495,196.666666666667,21.681910966469,112.0,0.110247004914,122.0,234.0,122,234,112
8,4,2,constant,0,495,495,0,True,True,495,11092.0,1222.85977850886,6316.8,0.110247004914,6880.8,13197.6,34404/5,65988/5,31584/5
8,4,3,constant,0,495,495,0,True,True,495,699905.2,77162.45202390903,398590.08,0.110247004914,434178.48,832768.56,10854462/25,20819214/25,9964752/25
8,4,4,constant,0,495,495,0,True,True,495,48993364.0,5401371.641673632,27901305.6,0.110247004914,30392493.6,58293799.2,151962468/5,291468996/5,139506528/5
8,4,5,constant,0,495,495,0,True,True,495,3777388364.4,416445753.573037,2151190661.76,0.110247004914,2343261256.56,4494451918.32,58581531414/25,112361297958/25,53779766544/25
8,4,6,constant,0,495,495,0,True,True,495,318811577955.36,35148021601.56434,181560491852.544,0.110247004914,197771250053.664,379331741906.208,24721406256708/125,47416467738276/125,22695061481568/125
8,4,7,constant,0,495,495,0,True,True,495,29298784014097.586,3230103185183.7617,16685409201248.793,0.110247004914,18175177879931.723,34860587081180.516,11359486174957326/625,21787866925737822/625,10428380750780496/625
8,4,8,constant,0,495,495,0,True,True,495,2918158887804119.5,321718277244302.7,1661866756444379.8,0.110247004914,1810247716841199.5,3472114473285579.5,5657024115128748348/3125,10850357729017435356/3125,5193333613888687008/3125
8,5,1,constant,0,1287,1287,0,True,True,1287,215.333333333333,25.140538106783,140.0,0.116751724954,122.0,262.0,122,262,140
8,5,2,constant,0,1287,1287,0,True,True,1287,13867.466666666667,1619.050654076815,9016.0,0.116751724954,7856.8,16872.8,39284/5,84364/5,9016
8,5,3,constant,0,1287,1287,0,True,True,1287,999844.3466666667,116733.55215893837,650053.6,0.116751724954,566475.28,1216528.88,14161882/25,30413222/25,3250268/5
8,5,4,constant,0,1287,1287,0,True,True,1287,79987547.73333333,9338684.17271507,52004288.0,0.116751724954,45318022.4,97322310.4,226590112/5,486611552/5,52004288
8,5,5,constant,0,1287,1287,0,True,True,1287,7046902955.306666,822738075.6161977,4581577772.8,0.116751724954,3992517773.44,8574095546.24,99812944336/25,214352388656/25,22907888864/5
8,5,6,constant,0,1287,1287,0,True,True,1287,679321444891.5626,79311950489.40146,441664097297.92,0.116751724954,384878713359.616,826542810657.536,48109839169952/125,103317851332192/125,11041602432448/25
8,5,7,constant,0,1287,1287,0,True,True,1287,71260819569124.92,8319823606338.213,46330563806551.805,0.116751724954,40373777031423.72,86704340837975.53,25233610644639824/625,54190213023734704/625,5791320475818976/125
8,5,8,constant,0,1287,1287,0,True,True,1287,8095229103052591.0,945131961680020.9,5263152048424285.0,0.116751724954,4586461070769734.0,9849613119194020.0,14332690846155420032/3125,30780040997481311872/3125,3289470030265178368/625
8,6,1,constant,0,3003,313,5,False,True,313,233.916932907348,28.396000093887,160.0,0.121393520943,129.0,289.0,129,289,160
8,6,2,constant,0,3003,313,5,False,True,313,16935.585942492013,2055.870406797409,11584.0,0.121393520943,9339.6,20923.6,46698/5,104618/5,11584
8,6,3,constant,0,3003,313,5,False,True,313,1373476.0199361022,166731.08999126984,939462.4,0.121393520943,757441.56,1696903.96,18936039/25,42422599/25,4697312/5
8,6,4,constant,0,3003,313,5,False,True,313,123612841.7942492,15005798.099214286,84551616.0,0.121393520943,68169740.4,152721356.4,340848702/5,763606782/5,84551616
8,6,5,constant,0,3003,313,5,False,True,313,12250032621.810097,1487074591.6321359,8379065145.6,0.121393520943,6755621273.64,15134686419.24,168890531841/25,378367160481/25,41895325728/5
8,6,6,constant,0,3003,313,5,False,True,313,1327903536204.2144,161198885732.9235,908290661783.04,0.121393520943,732309346062.576,1640600007845.616,91538668257822/125,205075000980702/125,22707266544576/25
8,6,7,constant,0,3003,313,5,False,True,313,156559826918476.88,19005348627911.684,107087469024220.42,0.121393520943,86339271900777.7,193426740924998.12,53962044937986069/625,120891713078123829/625,13385933628027552/125
8,6,8,constant,0,3003,313,5,False,True,313,1.997703391479765e+16,2425082484921530.5,1.3664361047490526e+16,0.121393520943,1.1016891094539236e+16,2.468125214202976e+16,34427784670435112022/3125,77128912943843002902/3125,8540225654681578176/625
8,7,1,constant,0,6435,314,5,False,True,314,252.015923566879,30.524955504787,183.0,0.121123122193,135.0,318.0,135,318,183
8,7,2,constant,0,6435,314,5,False,True,314,20262.08025477707,2454.206422584866,14713.2,0.121123122193,10854.0,25567.2,10854,127836/5,73566/5
8,7,3,constant,0,6435,314,5,False,True,314,1825613.430955414,221123.9986748964,1325659.32,0.121123122193,977945.4,2303604.72,4889727/5,57590118/25,33141483/25
8,7,4,constant,0,6435,314,5,False,True,314,182561343.0955414,22112399.86748964,132565932.0,0.121123122193,97794540.0,230360472.0,97794540,230360472,132565932
8,7,5,constant,0,6435,314,5,False,True,314,20100003874.819107,2434575225.4106092,14595509113.2,0.121123122193,10767178854.0,25362687967.2,10767178854,126813439836/5,72977545566/5
8,7,6,constant,0,6435,314,5,False,True,314,2420040466528.2207,293122857139.4374,1757299297229.28,0.121123122193,1296368334021.6,3053667631250.88,6481841670108/5,76341690781272/25,43932482430732/25
8,7,7,constant,0,6435,314,5,False,True,314,316783297068544.06,38369781999552.35,230030478007312.75,0.121123122193,169694614923427.44,399725092930740.2,4242365373085686/25,49965636616342524/125,28753809750914094/125
8,7,8,constant,0,6435,314,5,False,True,314,4.485651486490584e+16,5433161131136613.0,3.2572315685835484e+16,0.121123122193,2.4028757473157324e+16,5.660107315899281e+16,3003594684144665688/125,35375670724370506992/625,20357697303647178552/625
8,8,1,constant,0,12870,317,5,False,True,317,272.586750788644,34.469894420657,185.0,0.126454768329,160.0,345.0,160,345,185
8,8,2,constant,0,12870,317,5,False,True,317,24096.66876971609,3047.13866678608,16354.0,0.126454768329,14144.0,30498.0,14144,30498,16354
8,8,3,constant,0,12870,317,5,False,True,317,2387979.8750788644,301971.4418785005,1620681.4,0.126454768329,1401670.4,3022351.8,7008352/5,15111759/5,8103407/5
8,8,4,constant,0,12870,317,5,False,True,317,262677786.25867507,33216858.60663506,178274954.0,0.126454768329,154183744.0,332458698.0,154183744,332458698,178274954
8,8,5,constant,0,12870,317,5,False,True,317,31810279915.925552,4022561577.2635055,21589096929.4,0.126454768329,18671651398.4,40260748327.8,93358256992/5,201303741639/5,107945484647/5
8,8,6,constant,0,12870,317,5,False,True,317,4211681060868.543,532587152829.6881,2858396433452.56,0.126454768329,2472126645148.16,5330523078600.72,61803166128704/25,133263076965018/25,71459910836314/25
8,8,7,constant,0,12870,317,5,False,True,317,606060904658983.4,76639291292192.12,411323246773823.4,0.126454768329,355739024236820.25,767062271010643.6,44467378029602528/125,95882783876330451/125,51415405846727923/125
8,8,8,constant,0,12870,317,5,False,True,317,9.430307676493781e+16,1.1925073725065094e+16,6.400189719800692e+16,0.126454768329,5.5352992171249224e+16,1.1935488936925614e+17,34595620107030766784/625,74596805855785090878/625,40001185748754324094/625
8,9,1,constant,0,24310,316,5,False,True,316,293.48417721519,36.475646186431,196.0,0.124284881497,175.0,371.0,175,371,196
8,9,2,constant,0,24310,316,5,False,True,316,28291.874683544305,3516.252292371953,18894.4,0.124284881497,16870.0,35764.4,16870,178822/5,94472/5
8,9,3,constant,0,24310,316,5,False,True,316,3058351.6532911393,380106.872805408,2042484.64,0.124284881497,1823647.0,3866131.64,1823647,96653291/25,51062116/25
8,9,4,constant,0,24310,316,5,False,True,316,367002198.3949367,45612824.73664897,245098156.8,0.124284881497,218837640.0,463935796.8,218837640,2319678984/5,1225490784/5
8,9,5,constant,0,24310,316,5,False,True,316,48480990407.97114,6025454147.7113285,32377466513.28,0.124284881497,28908452244.0,61285918757.28,28908452244,1532147968932/25,809436662832/25
8,9,6,constant,0,24310,316,5,False,True,316,7000655014911.032,870075578929.5159,4675306164517.632,0.124284881497,4174380504033.6,8849686668551.232,20871902520168/5,1106210833568904/125,584413270564704/125
8,9,7,constant,0,24310,316,5,False,True,316,1098402771839541.0,136514858334041.02,733555537212816.5,0.124284881497,654960301082871.9,1388515838295688.2,16374007527071796/25,867822398934805188/625,458472210758010288/625
8,9,8,constant,0,24310,316,5,False,True,316,1.8628911010398614e+17,2.315291997345336e+16,1.2441101911129366e+17,0.124284881497,1.1108126706365507e+17,2.3549228617494874e+17,13885158382956883008/125,735913394296714799424/3125,388784434722792724224/3125
8,10,1,constant,0,43758,319,5,False,True,319,309.76802507837,39.644681047974,177.0,0.127981837499,206.0,383.0,206,383,177
8,10,2,constant,0,43758,319,5,False,True,319,32339.78181818182,4138.904701408494,18478.8,0.127981837499,21506.4,39985.2,107532/5,199926/5,92394/5
8,10,3,constant,0,43758,319,5,False,True,319,3786988.4509090907,484665.7405349347,2163867.48,0.127981837499,2518399.44,4682266.92,62959986/25,117056673/25,54096687/25
8,10,4,constant,0,43758,319,5,False,True,319,492308498.6181818,63006546.26954151,281302772.4,0.127981837499,327391927.2,608694699.6,1636959636/5,3043473498/5,1406513862/5
8,10,5,constant,0,43758,319,5,False,True,319,70449346152.26183,9016236771.17139,40254426730.44,0.127981837499,46849784782.32,87104211512.76,1171244619558/25,2177605287819/25,1006360668261/25
8,10,6,constant,0,43758,319,5,False,True,319,11018277738213.748,1410139431011.2056,6295792340640.816,0.127981837499,7327306339954.848,13623098680595.664,915913292494356/125,1702887335074458/125,786974042580102/125
8,10,7,constant,0,43758,319,5,False,True,319,1872005387722515.8,239582689328803.78,1069655118674874.6,0.127981837499,1244909347158328.8,2314564465833203.5,778068341973955422/625,1446602791145752071/625,668534449171796649/625
8,10,8,constant,0,43758,319,5,False,True,319,3.437001891858539e+17,4.3987381760768376e+16,1.9638867978870698e+17,0.127981837499,2.2856535613826915e+17,4.249540359269761e+17,714266737932091077396/3125,1327981362271800401178/3125,613714624339709323782/3125
10,0,1,constant,0,1,1,0,True,True,1,173.5,0.0,0.0,0.0,173.5,173.5,347/2,347/2,0
10,0,2,constant,0,1,1,0,True,True,1,5205.0,0.0,0.0,0.0,5205.0,5205.0,5205,5205,0
10,0,3,constant,0,1,1,0,True,True,1,172285.5,0.0,0.0,0.0,172285.5,172285.5,344571/2,344571/2,0
10,0,4,constant,0,1,1,0,True,True,1,6271192.2,0.0,0.0,0.0,6271192.2,6271192.2,31355961/5,31355961/5,0
10,0,5,constant,0,1,1,0,True,True,1,250220568.78,0.0,0.0,0.0,250220568.78,250220568.78,12511028439/50,12511028439/50,0
10,0,6,constant,0,1,1,0,True,True,1,10909616798.808,0.0,0.0,0.0,10909616798.808,10909616798.808,1363702099851/125,1363702099851/125,0
10,0,7,constant,0,1,1,0,True,True,1,518206797943.38,0.0,0.0,0.0,518206797943.38,518206797943.38,25910339897169/50,25910339897169/50,0
10,0,8,constant,0,1,1,0,True,True,1,26739470773878.406,0.0,0.0,0.0,26739470773878.406,26739470773878.406,3342433846734801/125,3342433846734801/125,0
10,1,1,constant,0,11,11,0,True,True,11,203.5,15.626899884494,45.0,0.076790662823,173.5,218.5,347/2,437/2,45
10,1,2,constant,0,11,11,0,True,True,11,8140.0,625.075995379762,1800.0,0.076790662823,6940.0,8740.0,6940,8740,1800
10,1,3,constant,0,11,11,0,True,True,11,358974.0,27565.851396247497,79380.0,0.076790662823,306054.0,385434.0,306054,385434,79380
10,1,4,constant,0,11,11,0,True,True,11,17374341.6,1334187.2075783792,3841992.0,0.076790662823,14813013.6,18655005.6,74065068/5,93275028/5,3841992
10,1,5,constant,0,11,11,0,True,True,11,919102670.64,70578503.28089625,203241376.8,0.076790662823,783608419.44,986849796.24,19590210486/25,24671244906/25,1016206884/5
10,1,6,constant,0,11,11,0,True,True,11,52940313828.864,4065321788.979623,11706703303.68,0.076790662823,45135844959.744,56842548263.424,5641980619968/125,7105318532928/125,292667582592/25
10,1,7,constant,0,11,11,0,True,True,11,3308769614304.0,254082611811.22647,731668956480.0,0.076790662823,2820990309984.0,3552659266464.0,2820990309984,3552659266464,731668956480
10,1,8,constant,0,11,11,0,True,True,11,223672825926950.4,17175984558438.908,49460821458048.0,0.076790662823,190698944954918.4,240159766412966.4,953494724774592/5,1200798832064832/5,49460821458048
10,2,1,constant,0,66,66,0,True,True,66,233.5,22.099773754498,90.0,0.094645712011,173.5,263.5,347/2,527/2,90
10,2,2,constant,0,66,66,0,True,True,66,11675.0,1104.988687724902,4500.0,0.094645712011,8675.0,13175.0,8675,13175,4500
10,2,3,constant,0,66,66,0,True,True,66,643292.5,60884.87669364207,247950.0,0.094645712011,477992.5,725942.5,955985/2,1451885/2,247950
10,2,4,constant,0,66,66,0,True,True,66,38854867.0,3677446.5522959814,14976180.0,0.094645712011,28870747.0,43846927.0,28870747,43846927,14976180
10,2,5,constant,0,66,66,0,True,True,66,2560535735.3,242343727.79630518,986930262.0,0.094645712011,1902582227.3,2889512489.3,19025822273/10,28895124893/10,986930262
10,2,6,constant,0,66,66,0,True,True,66,183334358647.48,17351810910.21545,70664206759.2,0.094645712011,136224887474.68,206889094233.88,3405622186867/25,5172227355847/25,353321033796/5
